frame,time_s,nose_x,nose_y,nose_c,l_shoulder_x,l_shoulder_y,l_shoulder_c,r_shoulder_x,r_shoulder_y,r_shoulder_c,l_hip_x,l_hip_y,l_hip_c,r_hip_x,r_hip_y,r_hip_c,l_knee_x,l_knee_y,l_knee_c,r_knee_x,r_knee_y,r_knee_c,l_ankle_x,l_ankle_y,l_ankle_c,r_ankle_x,r_ankle_y,r_ankle_c
118,3.9255058043117748,1049.083740234375,355.8471984863281,0.9416707158088684,1033.3714599609375,439.85992431640625,0.9323490262031555,908.25830078125,416.02093505859375,0.9953239560127258,979.3870849609375,622.697021484375,0.9880415201187134,882.5326538085938,618.5658569335938,0.9962971806526184,1027.2247314453125,766.8790283203125,0.97446209192276,860.41259765625,775.0534057617188,0.9920807480812073,1033.8387451171875,922.0060424804688,0.9119750261306763,782.65673828125,936.5262451171875,0.9571884274482727
119,3.9587728026534,1024.1256103515625,403.4373779296875,0.9353833794593811,1035.45703125,447.5137939453125,0.926779568195343,906.8456420898438,432.61322021484375,0.993732750415802,984.267333984375,611.79345703125,0.9891754984855652,881.378173828125,612.9334716796875,0.9963889122009277,1064.0413818359375,740.9681396484375,0.9782796502113342,871.5987548828125,763.6146850585938,0.9932090640068054,1062.8475341796875,889.5038452148438,0.9315560460090637,785.890380859375,934.5481567382812,0.967012345790863
120,3.992039800995025,1055.006591796875,391.5685119628906,0.9218688011169434,1060.2569580078125,459.6975402832031,0.9659276008605957,925.9381713867188,434.4267272949219,0.9966358542442322,996.5078125,622.06005859375,0.9975026249885559,893.2119140625,621.2920532226562,0.9991452693939209,1089.36474609375,737.3411865234375,0.9920851588249207,891.6995239257812,758.4208984375,0.9974306225776672,1093.78271484375,913.8123779296875,0.9637318253517151,789.8344116210938,944.5397338867188,0.9815130233764648
121,4.02530679933665,1063.392578125,421.9080810546875,0.9553359150886536,1061.0206298828125,453.8236999511719,0.9722847938537598,931.2667236328125,443.18243408203125,0.9940947890281677,1000.1358032226562,609.7212524414062,0.9959291815757751,897.1490478515625,617.3258056640625,0.9980531930923462,1092.7398681640625,715.9990844726562,0.9905874133110046,879.345703125,753.3436889648438,0.995648205280304,1131.9295654296875,900.3975830078125,0.9653714895248413,801.83154296875,948.3301391601562,0.9775790572166443
122,4.058573797678275,1080.61376953125,421.7189025878906,0.9591864347457886,1071.6512451171875,464.4303894042969,0.9676671624183655,947.7288208007812,437.8944396972656,0.9938467144966125,1008.2150268554688,618.8690795898438,0.9953761100769043,905.8576049804688,622.8010864257812,0.9978780746459961,1116.0869140625,714.5021362304688,0.9888644218444824,885.0126953125,750.9006958007812,0.995042085647583,1191.3455810546875,903.7150268554688,0.9599981904029846,803.4129638671875,954.0682983398438,0.9744086265563965
123,4.091840796019901,1100.531982421875,436.1512756347656,0.8736479878425598,1078.7601318359375,471.0697937011719,0.9609711170196533,971.9874267578125,442.23883056640625,0.9936665892601013,1007.6273803710938,608.3450317382812,0.9980798959732056,913.9083862304688,607.0869750976562,0.999106228351593,1137.5479736328125,745.968994140625,0.994299054145813,896.6837768554688,762.4835815429688,0.9974420070648193,1218.7364501953125,921.9657592773438,0.9734753966331482,802.193115234375,947.9529418945312,0.9832329154014587
124,4.125107794361526,1141.0135498046875,408.7486267089844,0.96560138463974,1134.0645751953125,476.17376708984375,0.9852828979492188,1005.1461791992188,454.3634338378906,0.9966712594032288,1059.4249267578125,652.5538330078125,0.9981189370155334,949.1863403320312,652.1080932617188,0.9990236759185791,1173.0633544921875,774.8383178710938,0.9884185194969177,897.9043579101562,793.9315795898438,0.9941532015800476,1233.1146240234375,923.5453491210938,0.9367066621780396,798.2222900390625,947.8319091796875,0.9558919668197632
125,4.158374792703151,1169.5184326171875,409.8822326660156,0.9331239461898804,1156.12353515625,478.2329406738281,0.9771093726158142,1020.6976318359375,455.67352294921875,0.9934298396110535,1064.096435546875,645.2445678710938,0.9973547458648682,948.0596923828125,643.323486328125,0.9985039234161377,1175.9981689453125,772.70068359375,0.9891996383666992,891.6156616210938,786.989013671875,0.994002640247345,1242.3099365234375,920.15625,0.9484165906906128,797.212646484375,937.4566040039062,0.961707353591919
126,4.191641791044776,1193.255615234375,416.26751708984375,0.9555504322052002,1160.3160400390625,468.084716796875,0.9797998070716858,1067.98974609375,470.40966796875,0.9945096373558044,1065.7291259765625,628.6077270507812,0.997908353805542,973.8438720703125,630.48876953125,0.9988470077514648,1197.621337890625,774.4327392578125,0.992885410785675,917.4603881835938,785.7598266601562,0.996215283870697,1258.8587646484375,927.95361328125,0.9684910774230957,794.4591064453125,942.42333984375,0.9771378040313721
127,4.224908789386402,1228.234130859375,422.59954833984375,0.9384565949440002,1212.8646240234375,472.0569763183594,0.9889076352119446,1097.385498046875,487.6114196777344,0.995733916759491,1090.2171630859375,634.5868530273438,0.9993440508842468,986.3507080078125,641.5360717773438,0.999512791633606,1220.1126708984375,770.278076171875,0.9976747632026672,943.7026977539062,787.0687866210938,0.9983881711959839,1263.364501953125,930.49072265625,0.9874576926231384,810.6866455078125,942.656982421875,0.9892476201057434
128,4.258175787728026,1244.9339599609375,442.55926513671875,0.8925549387931824,1205.623291015625,461.6546630859375,0.9725278615951538,1118.959716796875,500.30126953125,0.9937679767608643,1091.6317138671875,635.983154296875,0.9987025260925293,1003.6351928710938,651.8970336914062,0.9992558360099792,1236.2003173828125,752.631103515625,0.9961549639701843,958.948486328125,779.6052856445312,0.9979400038719177,1284.218994140625,927.9728393554688,0.9835830330848694,806.7236938476562,948.2616577148438,0.987851619720459
129,4.291442786069652,1264.3597412109375,447.6175231933594,0.8934151530265808,1178.93994140625,483.18951416015625,0.9600309133529663,1161.7935791015625,487.5683898925781,0.9964389801025391,1067.0689697265625,658.1287841796875,0.9969899654388428,1031.67138671875,662.927001953125,0.9990164041519165,1191.6748046875,757.198486328125,0.9934565424919128,1023.7684936523438,777.4894409179688,0.9979739785194397,1211.669677734375,911.82568359375,0.9789493083953857,901.3037109375,950.0379638671875,0.9890345335006714
130,4.324709784411277,1285.8505859375,459.79193115234375,0.7673739790916443,1179.22216796875,486.2399597167969,0.979810357093811,1197.978271484375,500.19287109375,0.9975263476371765,1042.374755859375,676.7982788085938,0.995701014995575,1090.005126953125,682.7017211914062,0.9980635046958923,1000.7993774414062,752.9600830078125,0.9927002787590027,1257.71142578125,762.548095703125,0.9970755577087402,851.2531127929688,915.244140625,0.9740641117095947,1273.8292236328125,928.8272094726562,0.9844592809677124
131,4.357976782752902,1319.091064453125,462.64105224609375,0.9084249138832092,1262.572998046875,441.5255432128906,0.9866541028022766,1207.3388671875,517.729248046875,0.9947894811630249,1110.5032958984375,618.2177734375,0.9991471767425537,1045.0623779296875,643.5177612304688,0.9993513226509094,1239.554931640625,762.7277221679688,0.9968121647834778,1006.8514404296875,802.2149658203125,0.9978634715080261,1236.68115234375,912.6879272460938,0.9819419384002686,836.1420288085938,943.3447875976562,0.9842537641525269
132,4.391243781094527,1326.6837158203125,499.714599609375,0.6186956167221069,1251.77685546875,447.01409912109375,0.9869915246963501,1249.6611328125,521.7139892578125,0.9962084293365479,1068.3135986328125,609.300048828125,0.9984484910964966,1108.2559814453125,635.7243041992188,0.9989234805107117,995.3395385742188,734.764892578125,0.9960740804672241,1268.007080078125,783.3521728515625,0.9976366758346558,825.8666381835938,884.677734375,0.9774422645568848,1283.991943359375,939.5443725585938,0.981436550617218
133,4.424510779436153,1361.992431640625,480.3777770996094,0.8372969627380371,1285.573974609375,451.91363525390625,0.9794048070907593,1247.6123046875,518.3684692382812,0.9903443455696106,1133.7064208984375,624.9118041992188,0.9987438321113586,1075.1077880859375,644.9957275390625,0.9988709092140198,1262.0980224609375,768.30126953125,0.9958321452140808,1006.5311279296875,788.635986328125,0.9968170523643494,1271.2735595703125,917.0233154296875,0.9804252982139587,804.6903076171875,914.1561279296875,0.9819093942642212
134,4.457777777777778,1370.6962890625,496.943115234375,0.7075183391571045,1284.91455078125,461.76580810546875,0.9681810140609741,1280.9000244140625,527.1893310546875,0.9910118579864502,1105.8212890625,639.9825439453125,0.997535228729248,1085.7332763671875,658.1337280273438,0.998281717300415,1165.3162841796875,763.1548461914062,0.9942561984062195,1056.3702392578125,788.366455078125,0.9966495633125305,1081.3143310546875,911.7940063476562,0.9762148261070251,878.4794311523438,927.9430541992188,0.9816812872886658
135,4.491044776119403,1391.50390625,485.918701171875,0.9362765550613403,1322.682861328125,454.0979919433594,0.9893635511398315,1288.4132080078125,538.2551879882812,0.9943344593048096,1138.0267333984375,613.701171875,0.9990290403366089,1082.69580078125,639.0203247070312,0.9990795850753784,1255.0872802734375,751.1419067382812,0.9965356588363647,1013.1310424804688,786.3887939453125,0.9971283078193665,1256.4742431640625,905.086181640625,0.9817387461662292,808.1707763671875,922.5633544921875,0.981635570526123
136,4.524311774461029,1395.5750732421875,491.9931640625,0.895376980304718,1328.7401123046875,459.53521728515625,0.9883801937103271,1288.4832763671875,535.7644653320312,0.9944984316825867,1152.2366943359375,613.4287719726562,0.9989516735076904,1098.447998046875,632.9780883789062,0.9990656971931458,1276.2099609375,734.4756469726562,0.9967526793479919,1067.919677734375,734.6460571289062,0.997473418712616,1269.1177978515625,904.3357543945312,0.9846108555793762,882.9261474609375,863.7886962890625,0.98574298620224
137,4.557578772802653,1398.58740234375,501.1336975097656,0.7931273579597473,1327.1424560546875,463.4908752441406,0.9870187044143677,1304.1453857421875,535.1444091796875,0.9945304989814758,1116.3956298828125,635.5924682617188,0.9979708790779114,1115.131103515625,653.9452514648438,0.9982714653015137,1106.23486328125,762.8349609375,0.995643138885498,1198.5338134765625,782.0750122070312,0.9968805313110352,956.5596313476562,915.6109008789062,0.9795699715614319,1108.1654052734375,920.0625,0.9819813370704651
138,4.590845771144279,1397.2783203125,498.3659362792969,0.7859528064727783,1334.883544921875,453.5068359375,0.9811255931854248,1314.5040283203125,527.204833984375,0.9879371523857117,1142.3660888671875,623.7393798828125,0.9980713725090027,1109.2843017578125,644.5228271484375,0.9980134963989258,1223.8194580078125,743.3150024414062,0.9947688579559326,1075.3026123046875,773.5631103515625,0.9954183101654053,1176.2196044921875,891.5133056640625,0.9763523936271667,895.4780883789062,911.697509765625,0.9760296940803528
139,4.624112769485904,1409.689208984375,498.5649719238281,0.8267112970352173,1323.014404296875,471.425537109375,0.9642511606216431,1313.477783203125,516.5618896484375,0.9921594858169556,1158.3717041015625,624.8037719726562,0.9978387951850891,1121.9862060546875,637.3899536132812,0.9987278580665588,1289.267578125,752.969970703125,0.9942008852958679,1066.8206787109375,771.978759765625,0.9970198273658752,1277.6392822265625,895.2249755859375,0.9785096645355225,842.5643920898438,906.5145263671875,0.9844337701797485
140,4.657379767827529,1426.6949462890625,501.1495056152344,0.911171555519104,1363.6171875,463.5107116699219,0.9813960194587708,1313.4046630859375,522.2267456054688,0.9944716691970825,1179.410888671875,608.3025512695312,0.9987978935241699,1117.6995849609375,624.8720092773438,0.9991528987884521,1301.0726318359375,742.7412109375,0.99628746509552,1063.707275390625,773.6326904296875,0.9978132247924805,1269.9908447265625,885.8675537109375,0.9831039905548096,845.6332397460938,913.0972290039062,0.9866112470626831
141,4.690646766169154,1432.1005859375,503.63616943359375,0.8771117925643921,1361.745849609375,458.4466552734375,0.9812934994697571,1322.1474609375,523.6740112304688,0.9956362843513489,1153.1287841796875,606.8692016601562,0.9977203011512756,1129.4619140625,621.3928833007812,0.9986560344696045,1169.3154296875,742.4610595703125,0.9951829314231873,1165.2359619140625,764.0427856445312,0.9975734353065491,1035.5152587890625,910.3954467773438,0.9791901111602783,1033.0521240234375,920.117431640625,0.9850509166717529
142,4.72391376451078,1429.939453125,501.40594482421875,0.8190209269523621,1356.7703857421875,464.575927734375,0.9792263507843018,1327.91015625,524.4948120117188,0.9929128289222717,1163.714599609375,632.2442016601562,0.9982245564460754,1131.0780029296875,648.3543090820312,0.9986592531204224,1232.9703369140625,739.5635375976562,0.9960065484046936,1119.9698486328125,767.8877563476562,0.9974964261054993,1148.0196533203125,894.7494506835938,0.9838358163833618,941.19970703125,918.927490234375,0.9868489503860474
143,4.757180762852405,1438.7655029296875,491.81689453125,0.8965938091278076,1356.6405029296875,477.093017578125,0.9861294627189636,1328.879150390625,528.8648071289062,0.9951465725898743,1188.550537109375,623.2549438476562,0.9991024732589722,1139.6544189453125,637.3244018554688,0.9993044137954712,1295.7236328125,757.4846801757812,0.997090220451355,1065.7564697265625,777.9567260742188,0.9980258941650391,1280.6875,894.8712158203125,0.9861232042312622,845.947998046875,901.5558471679688,0.9879961609840393
144,4.79044776119403,1433.7606201171875,492.92864990234375,0.823024332523346,1314.3387451171875,465.270263671875,0.9865490794181824,1349.08837890625,530.7406616210938,0.9989120960235596,1123.4534912109375,596.6189575195312,0.9986559152603149,1181.95947265625,620.1321411132812,0.9995161294937134,1060.5635986328125,718.482177734375,0.9977014660835266,1316.7117919921875,780.0298461914062,0.9992896318435669,869.8057861328125,854.625,0.9901118874549866,1281.012451171875,940.4575805664062,0.9946587681770325
145,4.8237147595356555,1436.150634765625,501.8401794433594,0.8201084733009338,1352.0806884765625,467.1585388183594,0.985355019569397,1341.338623046875,533.3115844726562,0.9950593709945679,1157.3167724609375,629.1242065429688,0.9984312653541565,1145.5782470703125,647.28076171875,0.9988023042678833,1198.9783935546875,736.639404296875,0.996757447719574,1161.3404541015625,763.61865234375,0.9979352951049805,1088.73876953125,893.0531616210938,0.9863584637641907,1004.7506103515625,911.1524658203125,0.9888733625411987
146,4.85698175787728,1430.3731689453125,500.0986633300781,0.7550693154335022,1340.8116455078125,471.4662780761719,0.9818949103355408,1341.4468994140625,534.2304077148438,0.9972147345542908,1138.4190673828125,639.700927734375,0.997383177280426,1165.5030517578125,657.9860229492188,0.998623251914978,1100.0616455078125,737.042236328125,0.9951909780502319,1280.47900390625,764.0389404296875,0.9978896975517273,914.1905517578125,885.7582397460938,0.9811630845069885,1215.1297607421875,908.9906616210938,0.9879433512687683
147,4.890248756218906,1430.6448974609375,496.9896240234375,0.7124958038330078,1323.9775390625,472.1917419433594,0.9784809350967407,1344.1683349609375,534.7362670898438,0.9977594614028931,1134.5738525390625,627.272216796875,0.9977787137031555,1181.952392578125,652.9552001953125,0.999030590057373,1067.4788818359375,720.6624755859375,0.9960438013076782,1310.532470703125,789.74267578125,0.9985604882240295,879.3477783203125,845.930419921875,0.9840048551559448,1274.34130859375,942.375732421875,0.9905638694763184
148,4.923515754560531,1435.3984375,491.5522155761719,0.7492358088493347,1332.0977783203125,467.2795715332031,0.9839410185813904,1343.95947265625,538.1328735351562,0.9980037808418274,1138.6182861328125,622.453857421875,0.998143196105957,1181.081787109375,651.4044189453125,0.9991023540496826,1070.8377685546875,719.4849243164062,0.9960519671440125,1317.3038330078125,794.376220703125,0.9984157085418701,875.9029541015625,849.9130249023438,0.9806011915206909,1276.3482666015625,950.4737548828125,0.987718939781189
149,4.956782752902156,1437.320556640625,494.419921875,0.8327325582504272,1340.54296875,456.3937683105469,0.98893141746521,1347.2244873046875,534.7018432617188,0.9982537627220154,1141.4154052734375,613.40576171875,0.9983823299407959,1180.3052978515625,640.9242553710938,0.999173104763031,1083.8599853515625,716.7401733398438,0.9962583780288696,1318.41943359375,778.6627807617188,0.9983721375465393,892.2647705078125,862.9212036132812,0.9807103276252747,1274.6204833984375,936.92138671875,0.9870033860206604
150,4.990049751243781,1439.291748046875,495.8294982910156,0.7814496755599976,1337.484130859375,456.9548034667969,0.9903029799461365,1352.9776611328125,533.8961181640625,0.9979327917098999,1138.7315673828125,617.9741821289062,0.9986717700958252,1185.6331787109375,642.8289184570312,0.9992074370384216,1069.626708984375,733.8140869140625,0.9968344569206238,1317.6798095703125,783.2858276367188,0.9983692765235901,883.0355224609375,880.2830200195312,0.9829439520835876,1276.5599365234375,930.59326171875,0.9872704744338989
151,5.0233167495854065,1443.6080322265625,499.55340576171875,0.7395787239074707,1325.92724609375,458.21099853515625,0.9836994409561157,1362.461181640625,527.890625,0.9979054927825928,1129.5810546875,615.1602783203125,0.9976499676704407,1192.7069091796875,635.6068115234375,0.9989203214645386,1055.886474609375,741.8056640625,0.9953075051307678,1323.2454833984375,775.5759887695312,0.9980939030647278,867.662841796875,888.30029296875,0.979636549949646,1282.6336669921875,917.271240234375,0.9870245456695557
152,5.056583747927031,1445.2086181640625,502.680908203125,0.7376503348350525,1348.2154541015625,453.2726745605469,0.9690801501274109,1356.3087158203125,527.4495849609375,0.9905345439910889,1152.800048828125,648.0875854492188,0.9962621331214905,1153.8094482421875,669.4430541992188,0.9974573254585266,1185.6943359375,752.174560546875,0.9909680485725403,1170.318359375,786.5615844726562,0.9947339296340942,1069.021728515625,904.9974975585938,0.9645178914070129,1004.8599853515625,925.7488403320312,0.9720296263694763
153,5.089850746268657,1447.675048828125,499.50677490234375,0.6604858636856079,1329.6522216796875,465.37408447265625,0.9734520316123962,1367.9088134765625,530.8129272460938,0.9965594410896301,1136.8372802734375,642.682373046875,0.9968438148498535,1198.5052490234375,663.3533325195312,0.998458743095398,1069.39990234375,759.9778442382812,0.9952592253684998,1326.0164794921875,794.2630004882812,0.9980011582374573,868.6454467773438,890.8074340820312,0.9844704866409302,1274.6688232421875,925.2826538085938,0.9901605844497681
154,5.1231177446102825,1444.10595703125,499.5550231933594,0.6935961246490479,1330.4559326171875,456.3368225097656,0.9746404886245728,1359.5081787109375,528.1149291992188,0.9970898628234863,1136.6759033203125,627.988037109375,0.997136116027832,1192.744140625,654.105224609375,0.9987693428993225,1078.468505859375,723.6526489257812,0.9950203895568848,1332.9830322265625,785.5353393554688,0.9981597065925598,883.3396606445312,857.1903076171875,0.9814583659172058,1284.61669921875,935.9630737304688,0.9886943697929382
155,5.156384742951907,1445.712158203125,499.15740966796875,0.717150092124939,1332.7647705078125,463.3987731933594,0.9753444790840149,1359.1761474609375,528.0087890625,0.9969922304153442,1140.072509765625,628.0677490234375,0.9969838261604309,1192.402587890625,652.9005737304688,0.9986673593521118,1092.645751953125,720.3509521484375,0.9947977066040039,1335.722412109375,785.0687866210938,0.9980327486991882,903.8307495117188,852.6734619140625,0.9806146025657654,1288.1258544921875,939.4618530273438,0.9880293011665344
156,5.189651741293533,1445.484130859375,500.7371520996094,0.7179369330406189,1328.0423583984375,474.10711669921875,0.9788382053375244,1356.997314453125,528.9334106445312,0.9975934624671936,1137.366943359375,638.1180419921875,0.9972925782203674,1191.7576904296875,656.5553588867188,0.9988470077514648,1090.7840576171875,743.0720825195312,0.9946436882019043,1336.530029296875,786.4730224609375,0.9980279803276062,895.4130249023438,871.4560546875,0.9785513281822205,1283.5670166015625,925.5625,0.9871345162391663
157,5.2229187396351575,1443.700927734375,500.4240417480469,0.7555489540100098,1340.68603515625,472.39617919921875,0.9820097088813782,1353.5435791015625,534.7142333984375,0.9963915944099426,1149.934326171875,650.1484375,0.9970555305480957,1184.942626953125,668.384033203125,0.9983459711074829,1127.259765625,758.7177124023438,0.9942796230316162,1310.6605224609375,787.1321411132812,0.997230589389801,957.302490234375,894.6980590820312,0.9780195951461792,1245.1334228515625,916.8329467773438,0.9846181869506836
158,5.256185737976783,1444.7335205078125,498.4611511230469,0.7504314184188843,1354.222900390625,472.12005615234375,0.977134644985199,1348.1453857421875,539.2430419921875,0.9927256107330322,1171.5987548828125,662.4309692382812,0.997298538684845,1168.9559326171875,682.2572631835938,0.9979935884475708,1192.155517578125,757.7918701171875,0.9947532415390015,1204.0191650390625,787.8356323242188,0.9966846108436584,1064.728515625,896.8005981445312,0.9811235070228577,1063.392822265625,916.437744140625,0.9846351742744446
159,5.289452736318408,1446.1126708984375,499.3196716308594,0.756901204586029,1345.798583984375,468.9277038574219,0.9833395481109619,1348.9578857421875,537.3110961914062,0.9952357411384583,1152.0235595703125,656.5376586914062,0.9968286156654358,1175.4654541015625,675.9517822265625,0.9978650212287903,1137.0157470703125,758.1908569335938,0.9929612278938293,1283.60400390625,784.954345703125,0.9958788156509399,981.7033081054688,899.1463623046875,0.9708490967750549,1203.7816162109375,911.1989135742188,0.9768443703651428
160,5.3227197346600335,1445.116455078125,499.01678466796875,0.7796059250831604,1366.7755126953125,461.2745361328125,0.981845498085022,1347.0042724609375,534.5899658203125,0.9908167123794556,1175.9339599609375,657.9636840820312,0.9975390434265137,1158.554931640625,677.8494873046875,0.9978312849998474,1219.0555419921875,756.9334716796875,0.9927338361740112,1175.0338134765625,787.5504150390625,0.9944239258766174,1108.6849365234375,898.3370361328125,0.9665492177009583,1010.791259765625,913.5850219726562,0.9682379364967346
161,5.355986733001658,1441.2816162109375,497.5643005371094,0.853266179561615,1376.26318359375,467.6553039550781,0.9835416674613953,1336.2510986328125,531.85986328125,0.9894261360168457,1207.5362548828125,658.9925537109375,0.998528242111206,1154.645263671875,676.8171997070312,0.9984513521194458,1304.97900390625,763.6173706054688,0.9946131110191345,1086.96435546875,790.053466796875,0.9951139688491821,1262.5,897.1239624023438,0.9746651649475098,873.5401611328125,910.98583984375,0.973665714263916
162,5.389253731343284,1436.0716552734375,490.9172058105469,0.8979780077934265,1376.1837158203125,471.462646484375,0.9861226081848145,1331.837158203125,529.8499145507812,0.9911870360374451,1212.1199951171875,655.0449829101562,0.9986894726753235,1155.468017578125,670.0908813476562,0.9986384510993958,1310.9052734375,770.5323486328125,0.995394229888916,1081.9031982421875,790.4053344726562,0.9958756566047668,1270.2838134765625,901.2921752929688,0.9791889786720276,865.7694091796875,907.5091552734375,0.9786353707313538
163,5.422520729684909,1432.244873046875,488.6651916503906,0.8472891449928284,1355.16357421875,464.9296875,0.9828866124153137,1337.6688232421875,528.5333862304688,0.9916734099388123,1193.178466796875,651.883544921875,0.9983447790145874,1159.292236328125,669.8125,0.9985072016716003,1286.1845703125,762.6812133789062,0.9955458641052246,1113.7939453125,786.6405029296875,0.9965537786483765,1228.37548828125,897.2382202148438,0.9822554588317871,913.4002075195312,909.0601196289062,0.9835335612297058
164,5.455787728026534,1441.7904052734375,483.1703186035156,0.8036768436431885,1352.33984375,466.2333068847656,0.945065438747406,1336.0521240234375,516.9414672851562,0.9918183088302612,1199.294189453125,649.7404174804688,0.9971823692321777,1160.45703125,663.663818359375,0.9986441731452942,1299.6463623046875,768.818115234375,0.9944592714309692,1093.775390625,783.9461669921875,0.9975348711013794,1278.3720703125,906.0260009765625,0.9848013520240784,886.4949340820312,909.9497680664062,0.9900074005126953
165,5.48905472636816,1435.415283203125,472.4706115722656,0.8360440731048584,1339.6153564453125,463.8490295410156,0.9532275199890137,1339.935791015625,514.0703125,0.9932998418807983,1179.506103515625,658.0812377929688,0.9960397481918335,1154.6673583984375,673.53466796875,0.99811851978302,1283.14599609375,753.8322143554688,0.9921557903289795,1120.691162109375,779.44287109375,0.9966952800750732,1227.583740234375,891.97216796875,0.9773851037025452,910.578369140625,914.8225708007812,0.9857046604156494
166,5.522321724709784,1437.2344970703125,465.3890075683594,0.5084949731826782,1318.301025390625,455.5769348144531,0.9374783635139465,1350.4532470703125,513.4005737304688,0.9947104454040527,1147.5494384765625,645.5867309570312,0.9949244260787964,1195.3363037109375,665.5247802734375,0.998124897480011,1111.1640625,748.8873291015625,0.9945017099380493,1320.2933349609375,782.1321411132812,0.9981461763381958,949.3925170898438,888.2373046875,0.9862812161445618,1268.1778564453125,925.5913696289062,0.9924752116203308
167,5.55558872305141,1436.4810791015625,461.0263366699219,0.7620996236801147,1333.915283203125,450.8826599121094,0.9464232325553894,1332.6558837890625,505.27587890625,0.9932101368904114,1190.6949462890625,641.822021484375,0.997580885887146,1161.58544921875,658.6353149414062,0.9989233613014221,1310.0906982421875,766.0383911132812,0.9943015575408936,1114.792724609375,787.5526123046875,0.997687816619873,1277.0859375,901.2213134765625,0.9810975790023804,890.0128784179688,913.4118041992188,0.9882844686508179
168,5.588855721393035,1440.536865234375,458.2242126464844,0.8085343241691589,1339.818359375,447.84515380859375,0.9359018206596375,1328.30322265625,490.42181396484375,0.9919782876968384,1201.9735107421875,636.4187622070312,0.9960726499557495,1165.9521484375,648.4404296875,0.9982749223709106,1321.9583740234375,764.3873291015625,0.99118572473526,1121.789794921875,776.295654296875,0.9964137673377991,1286.3656005859375,911.4321899414062,0.9720048308372498,897.2186279296875,911.4190063476562,0.9826974272727966
169,5.62212271973466,1433.82275390625,636.1884765625,0.9543408155441284,1466.8897705078125,674.0471801757812,0.9766968488693237,1385.9703369140625,690.5758056640625,0.9618659615516663,1422.3519287109375,790.3477172851562,0.9317288994789124,1364.0445556640625,795.8258056640625,0.9083991050720215,1411.6671142578125,771.9488525390625,0.8895593881607056,1335.629150390625,779.362060546875,0.843085527420044,1363.92529296875,897.9382934570312,0.8293104767799377,1286.8701171875,911.0361938476562,0.785976767539978
170,5.655389718076285,1419.9959716796875,425.72918701171875,0.8431076407432556,1342.25439453125,440.3269348144531,0.9745240807533264,1313.5572509765625,478.6820068359375,0.9940270185470581,1193.9066162109375,639.5949096679688,0.9974017143249512,1154.3948974609375,651.3922119140625,0.9984099864959717,1295.3133544921875,734.7495727539062,0.993044912815094,1147.1981201171875,750.6846313476562,0.9961878657341003,1248.3028564453125,892.8186645507812,0.9708817005157471,970.2691040039062,902.7251586914062,0.9784411191940308
171,5.688656716417911,1418.8626708984375,424.4039001464844,0.8814780712127686,1356.15673828125,438.1855163574219,0.9513635039329529,1304.6309814453125,467.3013916015625,0.9939237236976624,1207.09033203125,631.158203125,0.9964097142219543,1148.504150390625,636.4111328125,0.9984316229820251,1333.4710693359375,748.0574340820312,0.991540253162384,1130.208251953125,745.7953491210938,0.9967167973518372,1270.680908203125,900.8958129882812,0.9729122519493103,925.9033813476562,892.681884765625,0.984098494052887
172,5.721923714759535,1416.5181884765625,406.76531982421875,0.85165935754776,1342.0469970703125,438.39617919921875,0.9640428423881531,1300.6436767578125,466.3401794433594,0.994795024394989,1207.517578125,630.7735595703125,0.9981663823127747,1153.4249267578125,641.0839233398438,0.9991353154182434,1317.962890625,753.3330688476562,0.9929901361465454,1113.9200439453125,783.6566162109375,0.9970617890357971,1266.484619140625,867.2816162109375,0.9690448045730591,903.4933471679688,907.2035522460938,0.9803768396377563
173,5.755190713101161,1405.9222412109375,390.1669006347656,0.6728036999702454,1314.194091796875,439.12628173828125,0.9820776581764221,1299.892333984375,459.8481750488281,0.9970230460166931,1152.7373046875,630.2525634765625,0.9980725049972534,1177.3319091796875,635.154541015625,0.9989810585975647,1112.9898681640625,757.2696533203125,0.9952736496925354,1328.4310302734375,767.0516967773438,0.9977931976318359,923.1055297851562,909.958984375,0.9753924012184143,1270.9024658203125,917.8965454101562,0.9834758043289185
174,5.788457711442787,1385.1287841796875,392.50634765625,0.8699676394462585,1315.0240478515625,431.2064208984375,0.9704609513282776,1283.33349609375,451.8372802734375,0.9952117800712585,1197.28662109375,632.9078369140625,0.9982824325561523,1149.2215576171875,640.644287109375,0.9991697072982788,1315.2694091796875,749.4453735351562,0.9924732446670532,1108.1220703125,776.7974853515625,0.996740996837616,1278.3251953125,880.005859375,0.9633772969245911,897.4693603515625,916.852294921875,0.9763169288635254
175,5.821724709784411,1400.517333984375,379.98516845703125,0.6823047995567322,1295.26953125,423.2109375,0.9514564275741577,1293.495361328125,443.9124755859375,0.9966980218887329,1159.339599609375,631.7634887695312,0.9969698786735535,1160.1119384765625,637.0381469726562,0.99905925989151,1194.4827880859375,754.4714965820312,0.9928494691848755,1221.991943359375,766.1426391601562,0.9979700446128845,1074.1815185546875,894.09228515625,0.9736348390579224,1086.4649658203125,903.7257080078125,0.9872528910636902
